date,event_id,event_type,city,language,venue_capacity,base_ticket_price,discount_pct,final_ticket_price,tickets_sold,occupancy_rate,revenue
2023-03-03,E016,Concert,Bangalore,Tamil,716,300,0,300.0,192,0.27,57600.0
2023-03-03,E016,Concert,Bangalore,Tamil,716,200,5,190.0,45,0.06,8550.0
2023-03-03,E018,Concert,Chennai,English,1189,300,25,225.0,38,0.03,8550.0
2023-03-03,E020,Stand-up,Chennai,Tamil,403,350,10,315.0,30,0.07,9450.0
2023-03-03,E022,Sports,Pune,English,1044,500,25,375.0,143,0.14,53625.0
2023-03-03,E024,Theatre,Bangalore,Tamil,1016,250,25,187.5,162,0.16,30375.0
2023-03-03,E025,Theatre,Bangalore,Hindi,674,350,5,332.5,67,0.1,22277.5
2023-03-03,E025,Theatre,Bangalore,Hindi,674,250,15,212.5,100,0.15,21250.0
2023-03-03,E025,Theatre,Bangalore,Hindi,674,400,10,360.0,74,0.11,26640.0
2023-03-04,E003,Stand-up,Delhi,Hindi,367,500,10,450.0,127,0.35,57150.0
2023-03-04,E013,Movie,Chennai,Telugu,959,350,15,297.5,49,0.05,14577.5
2023-03-04,E015,Concert,Bangalore,Tamil,419,350,25,262.5,105,0.25,27562.5
2023-03-04,E020,Stand-up,Chennai,Tamil,403,300,0,300.0,120,0.3,36000.0
2023-03-04,E021,Stand-up,Mumbai,Telugu,549,200,25,150.0,142,0.26,21300.0
2023-03-04,E023,Sports,Hyderabad,Telugu,509,300,25,225.0,54,0.11,12150.0
2023-03-05,E002,Theatre,Pune,Hindi,545,150,5,142.5,30,0.06,4275.0
2023-03-05,E005,Sports,Delhi,Tamil,644,300,10,270.0,123,0.19,33210.0
2023-03-05,E005,Sports,Delhi,Tamil,644,150,5,142.5,121,0.19,17242.5
2023-03-05,E006,Theatre,Chennai,Hindi,352,500,10,450.0,43,0.12,19350.0
2023-03-05,E012,Theatre,Delhi,English,1003,150,0,150.0,134,0.13,20100.0
2023-03-05,E020,Stand-up,Chennai,Tamil,403,250,10,225.0,161,0.4,36225.0
2023-03-06,E004,Theatre,Mumbai,Telugu,712,250,5,237.5,70,0.1,16625.0
2023-03-06,E005,Sports,Delhi,Tamil,644,150,10,135.0,57,0.09,7695.0
2023-03-06,E014,Movie,Chennai,Telugu,1131,250,15,212.5,77,0.07,16362.5
2023-03-06,E016,Concert,Bangalore,Tamil,716,350,25,262.5,45,0.06,11812.5
2023-03-06,E018,Concert,Chennai,English,1189,250,0,250.0,106,0.09,26500.0
2023-03-06,E019,Concert,Delhi,Tamil,1146,350,10,315.0,93,0.08,29295.0
2023-03-07,E001,Theatre,Pune,Tamil,411,300,15,255.0,52,0.13,13260.0
2023-03-07,E005,Sports,Delhi,Tamil,644,250,25,187.5,39,0.06,7312.5
2023-03-07,E008,Movie,Pune,Telugu,694,400,0,400.0,104,0.15,41600.0
2023-03-07,E010,Sports,Mumbai,English,904,150,20,120.0,117,0.13,14040.0
2023-03-07,E011,Movie,Chennai,Telugu,804,500,15,425.0,44,0.05,18700.0
2023-03-08,E013,Movie,Chennai,Telugu,959,200,15,170.0,85,0.09,14450.0
2023-03-08,E021,Stand-up,Mumbai,Telugu,549,200,25,150.0,62,0.11,9300.0
2023-03-08,E021,Stand-up,Mumbai,Telugu,549,200,25,150.0,90,0.16,13500.0
2023-03-09,E005,Sports,Delhi,Tamil,644,250,5,237.5,27,0.04,6412.5
2023-03-09,E005,Sports,Delhi,Tamil,644,150,20,120.0,42,0.07,5040.0
2023-03-09,E006,Theatre,Chennai,Hindi,352,250,20,200.0,90,0.26,18000.0
2023-03-09,E019,Concert,Delhi,Tamil,1146,200,5,190.0,46,0.04,8740.0
2023-03-09,E024,Theatre,Bangalore,Tamil,1016,250,20,200.0,78,0.08,15600.0
2023-03-10,E004,Theatre,Mumbai,Telugu,712,250,20,200.0,134,0.19,26800.0
2023-03-10,E004,Theatre,Mumbai,Telugu,712,150,15,127.5,109,0.15,13897.5
2023-03-10,E010,Sports,Mumbai,English,904,250,25,187.5,96,0.11,18000.0
2023-03-10,E011,Movie,Chennai,Telugu,804,250,20,200.0,113,0.14,22600.0
2023-03-10,E013,Movie,Chennai,Telugu,959,150,25,112.5,67,0.07,7537.5
2023-03-10,E020,Stand-up,Chennai,Tamil,403,250,25,187.5,134,0.33,25125.0
2023-03-10,E021,Stand-up,Mumbai,Telugu,549,350,0,350.0,72,0.13,25200.0
2023-03-11,E001,Theatre,Pune,Tamil,411,250,20,200.0,44,0.11,8800.0
2023-03-11,E005,Sports,Delhi,Tamil,644,250,10,225.0,76,0.12,17100.0
2023-03-11,E010,Sports,Mumbai,English,904,500,20,400.0,58,0.06,23200.0
2023-03-11,E013,Movie,Chennai,Telugu,959,300,25,225.0,103,0.11,23175.0
2023-03-11,E020,Stand-up,Chennai,Tamil,403,500,10,450.0,28,0.07,12600.0
2023-03-11,E025,Theatre,Bangalore,Hindi,674,500,25,375.0,43,0.06,16125.0
2023-03-12,E002,Theatre,Pune,Hindi,545,200,25,150.0,107,0.2,16050.0
2023-03-12,E024,Theatre,Bangalore,Tamil,1016,200,10,180.0,46,0.05,8280.0
2023-03-13,E005,Sports,Delhi,Tamil,644,400,15,340.0,83,0.13,28220.0
2023-03-13,E006,Theatre,Chennai,Hindi,352,500,5,475.0,92,0.26,43700.0
2023-03-13,E006,Theatre,Chennai,Hindi,352,300,25,225.0,48,0.14,10800.0
2023-03-13,E007,Movie,Bangalore,Hindi,490,350,15,297.5,116,0.24,34510.0
2023-03-13,E010,Sports,Mumbai,English,904,300,10,270.0,46,0.05,12420.0
2023-03-13,E012,Theatre,Delhi,English,1003,400,5,380.0,63,0.06,23940.0
2023-03-13,E013,Movie,Chennai,Telugu,959,400,25,300.0,21,0.02,6300.0
2023-03-14,E002,Theatre,Pune,Hindi,545,400,20,320.0,20,0.04,6400.0
2023-03-14,E002,Theatre,Pune,Hindi,545,250,25,187.5,40,0.07,7500.0
2023-03-14,E005,Sports,Delhi,Tamil,644,250,5,237.5,140,0.22,33250.0
2023-03-14,E012,Theatre,Delhi,English,1003,150,15,127.5,44,0.04,5610.0
2023-03-14,E016,Concert,Bangalore,Tamil,716,250,20,200.0,133,0.19,26600.0
2023-03-14,E017,Sports,Pune,Tamil,486,350,10,315.0,35,0.07,11025.0
2023-03-14,E019,Concert,Delhi,Tamil,1146,250,5,237.5,117,0.1,27787.5
2023-03-14,E024,Theatre,Bangalore,Tamil,1016,350,10,315.0,119,0.12,37485.0
2023-03-14,E024,Theatre,Bangalore,Tamil,1016,200,20,160.0,103,0.1,16480.0
2023-03-15,E006,Theatre,Chennai,Hindi,352,200,25,150.0,80,0.23,12000.0
2023-03-15,E008,Movie,Pune,Telugu,694,400,0,400.0,94,0.14,37600.0
2023-03-15,E008,Movie,Pune,Telugu,694,350,10,315.0,99,0.14,31185.0
2023-03-15,E020,Stand-up,Chennai,Tamil,403,200,15,170.0,68,0.17,11560.0
2023-03-16,E006,Theatre,Chennai,Hindi,352,500,5,475.0,50,0.14,23750.0
2023-03-16,E009,Concert,Bangalore,Tamil,272,150,5,142.5,109,0.4,15532.5
2023-03-16,E011,Movie,Chennai,Telugu,804,350,10,315.0,26,0.03,8190.0
2023-03-16,E015,Concert,Bangalore,Tamil,419,250,10,225.0,98,0.23,22050.0
2023-03-16,E019,Concert,Delhi,Tamil,1146,200,0,200.0,97,0.08,19400.0
2023-03-16,E024,Theatre,Bangalore,Tamil,1016,150,10,135.0,70,0.07,9450.0
2023-03-17,E001,Theatre,Pune,Tamil,411,150,10,135.0,113,0.27,15255.0
2023-03-17,E009,Concert,Bangalore,Tamil,272,150,0,150.0,172,0.63,25800.0
2023-03-17,E013,Movie,Chennai,Telugu,959,200,15,170.0,140,0.15,23800.0
2023-03-17,E014,Movie,Chennai,Telugu,1131,350,25,262.5,112,0.1,29400.0
2023-03-17,E016,Concert,Bangalore,Tamil,716,300,0,300.0,145,0.2,43500.0
2023-03-17,E017,Sports,Pune,Tamil,486,250,5,237.5,52,0.11,12350.0
2023-03-17,E018,Concert,Chennai,English,1189,300,25,225.0,78,0.07,17550.0
2023-03-18,E007,Movie,Bangalore,Hindi,490,200,20,160.0,102,0.21,16320.0
2023-03-18,E010,Sports,Mumbai,English,904,350,20,280.0,216,0.24,60480.0
2023-03-18,E010,Sports,Mumbai,English,904,350,0,350.0,129,0.14,45150.0
2023-03-18,E014,Movie,Chennai,Telugu,1131,150,5,142.5,98,0.09,13965.0
2023-03-18,E016,Concert,Bangalore,Tamil,716,300,10,270.0,103,0.14,27810.0
2023-03-19,E001,Theatre,Pune,Tamil,411,150,5,142.5,35,0.09,4987.5
2023-03-19,E002,Theatre,Pune,Hindi,545,200,10,180.0,30,0.06,5400.0
2023-03-19,E004,Theatre,Mumbai,Telugu,712,500,15,425.0,91,0.13,38675.0
2023-03-19,E004,Theatre,Mumbai,Telugu,712,500,15,425.0,75,0.11,31875.0
2023-03-19,E016,Concert,Bangalore,Tamil,716,150,0,150.0,205,0.29,30750.0
2023-03-19,E017,Sports,Pune,Tamil,486,400,25,300.0,169,0.35,50700.0
2023-03-19,E021,Stand-up,Mumbai,Telugu,549,500,5,475.0,166,0.3,78850.0
2023-03-19,E022,Sports,Pune,English,1044,250,25,187.5,152,0.15,28500.0
2023-03-19,E022,Sports,Pune,English,1044,250,15,212.5,167,0.16,35487.5
2023-03-19,E023,Sports,Hyderabad,Telugu,509,250,10,225.0,189,0.37,42525.0
2023-03-19,E024,Theatre,Bangalore,Tamil,1016,250,5,237.5,156,0.15,37050.0
2023-03-20,E003,Stand-up,Delhi,Hindi,367,350,20,280.0,52,0.14,14560.0
2023-03-20,E007,Movie,Bangalore,Hindi,490,400,20,320.0,85,0.17,27200.0
2023-03-20,E012,Theatre,Delhi,English,1003,350,0,350.0,83,0.08,29050.0
2023-03-20,E012,Theatre,Delhi,English,1003,250,20,200.0,115,0.11,23000.0
2023-03-20,E014,Movie,Chennai,Telugu,1131,200,25,150.0,50,0.04,7500.0
2023-03-20,E014,Movie,Chennai,Telugu,1131,150,10,135.0,45,0.04,6075.0
2023-03-20,E017,Sports,Pune,Tamil,486,300,0,300.0,145,0.3,43500.0
2023-03-21,E001,Theatre,Pune,Tamil,411,350,20,280.0,56,0.14,15680.0
2023-03-21,E001,Theatre,Pune,Tamil,411,350,25,262.5,76,0.18,19950.0
2023-03-21,E001,Theatre,Pune,Tamil,411,350,20,280.0,41,0.1,11480.0
2023-03-21,E004,Theatre,Mumbai,Telugu,712,200,20,160.0,96,0.13,15360.0
2023-03-21,E010,Sports,Mumbai,English,904,150,5,142.5,98,0.11,13965.0
2023-03-21,E011,Movie,Chennai,Telugu,804,300,20,240.0,21,0.03,5040.0
2023-03-21,E013,Movie,Chennai,Telugu,959,350,20,280.0,30,0.03,8400.0
2023-03-21,E013,Movie,Chennai,Telugu,959,350,5,332.5,65,0.07,21612.5
2023-03-21,E015,Concert,Bangalore,Tamil,419,350,15,297.5,68,0.16,20230.0
2023-03-21,E018,Concert,Chennai,English,1189,150,15,127.5,85,0.07,10837.5
2023-03-21,E019,Concert,Delhi,Tamil,1146,250,5,237.5,124,0.11,29450.0
2023-03-21,E022,Sports,Pune,English,1044,150,20,120.0,100,0.1,12000.0
2023-03-22,E003,Stand-up,Delhi,Hindi,367,200,15,170.0,52,0.14,8840.0
2023-03-22,E007,Movie,Bangalore,Hindi,490,350,10,315.0,53,0.11,16695.0
2023-03-22,E008,Movie,Pune,Telugu,694,200,0,200.0,74,0.11,14800.0
2023-03-22,E012,Theatre,Delhi,English,1003,150,0,150.0,35,0.03,5250.0
2023-03-22,E022,Sports,Pune,English,1044,400,5,380.0,33,0.03,12540.0
2023-03-23,E001,Theatre,Pune,Tamil,411,150,20,120.0,41,0.1,4920.0
2023-03-23,E001,Theatre,Pune,Tamil,411,400,5,380.0,88,0.21,33440.0
2023-03-23,E004,Theatre,Mumbai,Telugu,712,300,15,255.0,59,0.08,15045.0
2023-03-23,E004,Theatre,Mumbai,Telugu,712,400,0,400.0,44,0.06,17600.0
2023-03-23,E015,Concert,Bangalore,Tamil,419,250,20,200.0,135,0.32,27000.0
2023-03-23,E017,Sports,Pune,Tamil,486,350,25,262.5,119,0.24,31237.5
2023-03-23,E017,Sports,Pune,Tamil,486,500,25,375.0,31,0.06,11625.0
2023-03-23,E017,Sports,Pune,Tamil,486,350,5,332.5,52,0.11,17290.0
2023-03-24,E007,Movie,Bangalore,Hindi,490,300,15,255.0,60,0.12,15300.0
2023-03-24,E009,Concert,Bangalore,Tamil,272,250,5,237.5,209,0.77,49637.5
2023-03-24,E010,Sports,Mumbai,English,904,300,20,240.0,78,0.09,18720.0
2023-03-24,E012,Theatre,Delhi,English,1003,200,15,170.0,102,0.1,17340.0
2023-03-24,E022,Sports,Pune,English,1044,500,5,475.0,58,0.06,27550.0
2023-03-25,E003,Stand-up,Delhi,Hindi,367,150,0,150.0,161,0.44,24150.0
2023-03-25,E009,Concert,Bangalore,Tamil,272,250,5,237.5,60,0.22,14250.0
2023-03-25,E011,Movie,Chennai,Telugu,804,350,25,262.5,93,0.12,24412.5
2023-03-25,E015,Concert,Bangalore,Tamil,419,350,0,350.0,98,0.23,34300.0
2023-03-25,E021,Stand-up,Mumbai,Telugu,549,200,25,150.0,149,0.27,22350.0
2023-03-25,E024,Theatre,Bangalore,Tamil,1016,300,5,285.0,98,0.1,27930.0
2023-03-26,E003,Stand-up,Delhi,Hindi,367,250,25,187.5,120,0.33,22500.0
2023-03-26,E004,Theatre,Mumbai,Telugu,712,350,25,262.5,137,0.19,35962.5
2023-03-26,E016,Concert,Bangalore,Tamil,716,300,20,240.0,69,0.1,16560.0
2023-03-26,E017,Sports,Pune,Tamil,486,500,20,400.0,192,0.4,76800.0
2023-03-26,E018,Concert,Chennai,English,1189,250,0,250.0,80,0.07,20000.0
2023-03-27,E006,Theatre,Chennai,Hindi,352,250,0,250.0,105,0.3,26250.0
2023-03-27,E008,Movie,Pune,Telugu,694,150,20,120.0,88,0.13,10560.0
2023-03-27,E013,Movie,Chennai,Telugu,959,150,10,135.0,20,0.02,2700.0
2023-03-27,E023,Sports,Hyderabad,Telugu,509,500,5,475.0,96,0.19,45600.0
2023-03-28,E008,Movie,Pune,Telugu,694,250,5,237.5,71,0.1,16862.5
2023-03-28,E008,Movie,Pune,Telugu,694,350,0,350.0,44,0.06,15400.0
2023-03-28,E015,Concert,Bangalore,Tamil,419,500,20,400.0,50,0.12,20000.0
2023-03-28,E015,Concert,Bangalore,Tamil,419,150,10,135.0,127,0.3,17145.0
2023-03-28,E016,Concert,Bangalore,Tamil,716,500,5,475.0,74,0.1,35150.0
2023-03-28,E019,Concert,Delhi,Tamil,1146,150,15,127.5,40,0.03,5100.0
2023-03-28,E019,Concert,Delhi,Tamil,1146,150,25,112.5,127,0.11,14287.5
2023-03-28,E022,Sports,Pune,English,1044,150,15,127.5,32,0.03,4080.0
2023-03-28,E025,Theatre,Bangalore,Hindi,674,400,5,380.0,35,0.05,13300.0
2023-03-29,E002,Theatre,Pune,Hindi,545,150,0,150.0,59,0.11,8850.0
2023-03-29,E005,Sports,Delhi,Tamil,644,350,15,297.5,28,0.04,8330.0
2023-03-29,E007,Movie,Bangalore,Hindi,490,150,25,112.5,32,0.07,3600.0
2023-03-29,E007,Movie,Bangalore,Hindi,490,500,5,475.0,79,0.16,37525.0
2023-03-29,E008,Movie,Pune,Telugu,694,300,5,285.0,92,0.13,26220.0
2023-03-29,E014,Movie,Chennai,Telugu,1131,400,20,320.0,82,0.07,26240.0
2023-03-29,E016,Concert,Bangalore,Tamil,716,300,25,225.0,152,0.21,34200.0
2023-03-29,E020,Stand-up,Chennai,Tamil,403,400,5,380.0,39,0.1,14820.0
2023-03-29,E025,Theatre,Bangalore,Hindi,674,350,5,332.5,75,0.11,24937.5
2023-03-30,E004,Theatre,Mumbai,Telugu,712,500,25,375.0,38,0.05,14250.0
2023-03-30,E004,Theatre,Mumbai,Telugu,712,300,5,285.0,100,0.14,28500.0
2023-03-30,E005,Sports,Delhi,Tamil,644,500,20,400.0,44,0.07,17600.0
2023-03-30,E005,Sports,Delhi,Tamil,644,300,25,225.0,81,0.13,18225.0
2023-03-30,E006,Theatre,Chennai,Hindi,352,150,5,142.5,100,0.28,14250.0
2023-03-30,E012,Theatre,Delhi,English,1003,250,25,187.5,56,0.06,10500.0
2023-03-30,E021,Stand-up,Mumbai,Telugu,549,400,25,300.0,97,0.18,29100.0
2023-03-30,E022,Sports,Pune,English,1044,250,15,212.5,45,0.04,9562.5
2023-03-31,E005,Sports,Delhi,Tamil,644,500,0,500.0,147,0.23,73500.0
2023-03-31,E006,Theatre,Chennai,Hindi,352,300,20,240.0,116,0.33,27840.0
2023-03-31,E011,Movie,Chennai,Telugu,804,400,10,360.0,77,0.1,27720.0
2023-03-31,E020,Stand-up,Chennai,Tamil,403,400,25,300.0,78,0.19,23400.0
2023-04-01,E003,Stand-up,Delhi,Hindi,367,350,20,280.0,100,0.27,28000.0
2023-04-01,E010,Sports,Mumbai,English,904,200,10,180.0,50,0.06,9000.0
2023-04-01,E011,Movie,Chennai,Telugu,804,150,5,142.5,124,0.15,17670.0
2023-04-01,E016,Concert,Bangalore,Tamil,716,200,0,200.0,40,0.06,8000.0
2023-04-02,E001,Theatre,Pune,Tamil,411,250,15,212.5,148,0.36,31450.0
2023-04-02,E006,Theatre,Chennai,Hindi,352,400,25,300.0,82,0.23,24600.0
2023-04-02,E006,Theatre,Chennai,Hindi,352,400,10,360.0,79,0.22,28440.0
2023-04-02,E008,Movie,Pune,Telugu,694,350,5,332.5,57,0.08,18952.5
2023-04-02,E013,Movie,Chennai,Telugu,959,400,10,360.0,88,0.09,31680.0
2023-04-02,E014,Movie,Chennai,Telugu,1131,350,10,315.0,84,0.07,26460.0
2023-04-03,E001,Theatre,Pune,Tamil,411,200,20,160.0,54,0.13,8640.0
2023-04-03,E001,Theatre,Pune,Tamil,411,250,5,237.5,32,0.08,7600.0
2023-04-03,E013,Movie,Chennai,Telugu,959,250,15,212.5,109,0.11,23162.5
2023-04-03,E015,Concert,Bangalore,Tamil,419,500,20,400.0,135,0.32,54000.0
2023-04-03,E018,Concert,Chennai,English,1189,150,15,127.5,140,0.12,17850.0
2023-04-03,E019,Concert,Delhi,Tamil,1146,250,0,250.0,76,0.07,19000.0
2023-04-03,E024,Theatre,Bangalore,Tamil,1016,350,15,297.5,37,0.04,11007.5
2023-04-04,E006,Theatre,Chennai,Hindi,352,400,10,360.0,102,0.29,36720.0
2023-04-04,E007,Movie,Bangalore,Hindi,490,200,10,180.0,86,0.18,15480.0
2023-04-04,E014,Movie,Chennai,Telugu,1131,200,20,160.0,23,0.02,3680.0
2023-04-04,E016,Concert,Bangalore,Tamil,716,250,20,200.0,26,0.04,5200.0
2023-04-04,E018,Concert,Chennai,English,1189,500,20,400.0,122,0.1,48800.0
2023-04-04,E022,Sports,Pune,English,1044,500,25,375.0,107,0.1,40125.0
2023-04-05,E010,Sports,Mumbai,English,904,500,20,400.0,101,0.11,40400.0
2023-04-05,E014,Movie,Chennai,Telugu,1131,350,15,297.5,66,0.06,19635.0
2023-04-05,E021,Stand-up,Mumbai,Telugu,549,250,10,225.0,33,0.06,7425.0
2023-04-06,E006,Theatre,Chennai,Hindi,352,150,15,127.5,22,0.06,2805.0
2023-04-06,E010,Sports,Mumbai,English,904,400,25,300.0,150,0.17,45000.0
2023-04-06,E011,Movie,Chennai,Telugu,804,500,15,425.0,31,0.04,13175.0
2023-04-06,E011,Movie,Chennai,Telugu,804,500,5,475.0,60,0.07,28500.0
2023-04-06,E019,Concert,Delhi,Tamil,1146,500,15,425.0,110,0.1,46750.0
2023-04-06,E023,Sports,Hyderabad,Telugu,509,250,5,237.5,70,0.14,16625.0
2023-04-06,E025,Theatre,Bangalore,Hindi,674,400,0,400.0,23,0.03,9200.0
2023-04-06,E025,Theatre,Bangalore,Hindi,674,300,10,270.0,27,0.04,7290.0
2023-04-08,E009,Concert,Bangalore,Tamil,272,500,25,375.0,160,0.59,60000.0
2023-04-08,E013,Movie,Chennai,Telugu,959,200,20,160.0,72,0.08,11520.0
2023-04-08,E022,Sports,Pune,English,1044,250,20,200.0,183,0.18,36600.0
2023-04-09,E005,Sports,Delhi,Tamil,644,150,15,127.5,80,0.12,10200.0
2023-04-09,E005,Sports,Delhi,Tamil,644,250,5,237.5,140,0.22,33250.0
2023-04-09,E008,Movie,Pune,Telugu,694,150,25,112.5,149,0.21,16762.5
2023-04-09,E008,Movie,Pune,Telugu,694,150,5,142.5,163,0.23,23227.5
2023-04-09,E011,Movie,Chennai,Telugu,804,300,0,300.0,127,0.16,38100.0
2023-04-09,E013,Movie,Chennai,Telugu,959,350,25,262.5,43,0.04,11287.5
2023-04-09,E016,Concert,Bangalore,Tamil,716,150,20,120.0,54,0.08,6480.0
2023-04-09,E024,Theatre,Bangalore,Tamil,1016,200,25,150.0,102,0.1,15300.0
2023-04-09,E024,Theatre,Bangalore,Tamil,1016,500,5,475.0,57,0.06,27075.0
2023-04-10,E003,Stand-up,Delhi,Hindi,367,250,10,225.0,27,0.07,6075.0
2023-04-10,E008,Movie,Pune,Telugu,694,500,25,375.0,98,0.14,36750.0
2023-04-10,E011,Movie,Chennai,Telugu,804,350,20,280.0,56,0.07,15680.0
2023-04-10,E011,Movie,Chennai,Telugu,804,150,15,127.5,26,0.03,3315.0
2023-04-10,E012,Theatre,Delhi,English,1003,300,15,255.0,112,0.11,28560.0
2023-04-10,E015,Concert,Bangalore,Tamil,419,250,0,250.0,79,0.19,19750.0
2023-04-10,E017,Sports,Pune,Tamil,486,300,20,240.0,144,0.3,34560.0
2023-04-10,E017,Sports,Pune,Tamil,486,250,25,187.5,55,0.11,10312.5
2023-04-10,E018,Concert,Chennai,English,1189,250,25,187.5,118,0.1,22125.0
2023-04-10,E018,Concert,Chennai,English,1189,300,15,255.0,75,0.06,19125.0
2023-04-10,E021,Stand-up,Mumbai,Telugu,549,400,20,320.0,106,0.19,33920.0
2023-04-10,E024,Theatre,Bangalore,Tamil,1016,500,0,500.0,92,0.09,46000.0
2023-04-11,E004,Theatre,Mumbai,Telugu,712,200,10,180.0,23,0.03,4140.0
2023-04-11,E005,Sports,Delhi,Tamil,644,500,25,375.0,62,0.1,23250.0
2023-04-11,E007,Movie,Bangalore,Hindi,490,400,15,340.0,112,0.23,38080.0
2023-04-11,E007,Movie,Bangalore,Hindi,490,200,15,170.0,56,0.11,9520.0
2023-04-11,E024,Theatre,Bangalore,Tamil,1016,250,15,212.5,33,0.03,7012.5
2023-04-12,E005,Sports,Delhi,Tamil,644,350,5,332.5,85,0.13,28262.5
2023-04-12,E006,Theatre,Chennai,Hindi,352,300,20,240.0,64,0.18,15360.0
2023-04-12,E015,Concert,Bangalore,Tamil,419,300,20,240.0,45,0.11,10800.0
2023-04-12,E020,Stand-up,Chennai,Tamil,403,300,20,240.0,50,0.12,12000.0
2023-04-13,E004,Theatre,Mumbai,Telugu,712,150,25,112.5,109,0.15,12262.5
2023-04-13,E022,Sports,Pune,English,1044,300,0,300.0,140,0.13,42000.0
2023-04-14,E001,Theatre,Pune,Tamil,411,400,10,360.0,158,0.38,56880.0
2023-04-14,E006,Theatre,Chennai,Hindi,352,500,20,400.0,155,0.44,62000.0
2023-04-14,E009,Concert,Bangalore,Tamil,272,400,25,300.0,182,0.67,54600.0
2023-04-14,E016,Concert,Bangalore,Tamil,716,400,15,340.0,180,0.25,61200.0
2023-04-15,E010,Sports,Mumbai,English,904,200,15,170.0,60,0.07,10200.0
2023-04-15,E016,Concert,Bangalore,Tamil,716,350,0,350.0,94,0.13,32900.0
2023-04-15,E017,Sports,Pune,Tamil,486,350,20,280.0,185,0.38,51800.0
2023-04-15,E022,Sports,Pune,English,1044,350,25,262.5,105,0.1,27562.5
2023-04-15,E025,Theatre,Bangalore,Hindi,674,350,20,280.0,137,0.2,38360.0
2023-04-16,E007,Movie,Bangalore,Hindi,490,500,25,375.0,46,0.09,17250.0
2023-04-16,E012,Theatre,Delhi,English,1003,500,15,425.0,158,0.16,67150.0
2023-04-16,E012,Theatre,Delhi,English,1003,350,20,280.0,158,0.16,44240.0
2023-04-16,E025,Theatre,Bangalore,Hindi,674,200,5,190.0,57,0.08,10830.0
2023-04-17,E005,Sports,Delhi,Tamil,644,300,20,240.0,80,0.12,19200.0
2023-04-17,E007,Movie,Bangalore,Hindi,490,500,15,425.0,35,0.07,14875.0
2023-04-17,E010,Sports,Mumbai,English,904,500,10,450.0,40,0.04,18000.0
2023-04-17,E012,Theatre,Delhi,English,1003,500,25,375.0,38,0.04,14250.0
2023-04-18,E001,Theatre,Pune,Tamil,411,400,5,380.0,20,0.05,7600.0
2023-04-18,E002,Theatre,Pune,Hindi,545,350,25,262.5,101,0.19,26512.5
2023-04-19,E003,Stand-up,Delhi,Hindi,367,400,15,340.0,72,0.2,24480.0
2023-04-19,E007,Movie,Bangalore,Hindi,490,200,25,150.0,98,0.2,14700.0
2023-04-19,E007,Movie,Bangalore,Hindi,490,250,5,237.5,91,0.19,21612.5
2023-04-19,E015,Concert,Bangalore,Tamil,419,500,15,425.0,120,0.29,51000.0
2023-04-19,E025,Theatre,Bangalore,Hindi,674,300,10,270.0,36,0.05,9720.0
2023-04-20,E009,Concert,Bangalore,Tamil,272,300,25,225.0,50,0.18,11250.0
2023-04-20,E014,Movie,Chennai,Telugu,1131,300,20,240.0,78,0.07,18720.0
2023-04-20,E015,Concert,Bangalore,Tamil,419,250,15,212.5,154,0.37,32725.0
2023-04-20,E015,Concert,Bangalore,Tamil,419,200,15,170.0,137,0.33,23290.0
2023-04-20,E017,Sports,Pune,Tamil,486,250,0,250.0,26,0.05,6500.0
2023-04-21,E003,Stand-up,Delhi,Hindi,367,350,25,262.5,112,0.31,29400.0
2023-04-21,E004,Theatre,Mumbai,Telugu,712,250,10,225.0,112,0.16,25200.0
2023-04-21,E004,Theatre,Mumbai,Telugu,712,250,10,225.0,74,0.1,16650.0
2023-04-21,E009,Concert,Bangalore,Tamil,272,150,20,120.0,149,0.55,17880.0
2023-04-21,E009,Concert,Bangalore,Tamil,272,300,20,240.0,211,0.78,50640.0
2023-04-21,E017,Sports,Pune,Tamil,486,250,15,212.5,107,0.22,22737.5
2023-04-21,E019,Concert,Delhi,Tamil,1146,250,10,225.0,96,0.08,21600.0
2023-04-21,E024,Theatre,Bangalore,Tamil,1016,500,5,475.0,78,0.08,37050.0
2023-04-21,E024,Theatre,Bangalore,Tamil,1016,300,10,270.0,85,0.08,22950.0
2023-04-21,E025,Theatre,Bangalore,Hindi,674,400,20,320.0,72,0.11,23040.0
2023-04-22,E002,Theatre,Pune,Hindi,545,400,5,380.0,103,0.19,39140.0
2023-04-22,E003,Stand-up,Delhi,Hindi,367,200,5,190.0,161,0.44,30590.0
2023-04-22,E007,Movie,Bangalore,Hindi,490,500,20,400.0,64,0.13,25600.0
2023-04-22,E012,Theatre,Delhi,English,1003,200,0,200.0,53,0.05,10600.0
2023-04-22,E014,Movie,Chennai,Telugu,1131,150,10,135.0,121,0.11,16335.0
2023-04-22,E016,Concert,Bangalore,Tamil,716,400,10,360.0,52,0.07,18720.0
2023-04-22,E019,Concert,Delhi,Tamil,1146,150,10,135.0,60,0.05,8100.0
2023-04-22,E022,Sports,Pune,English,1044,250,20,200.0,156,0.15,31200.0
2023-04-22,E023,Sports,Hyderabad,Telugu,509,150,0,150.0,165,0.32,24750.0
2023-04-23,E002,Theatre,Pune,Hindi,545,200,20,160.0,29,0.05,4640.0
2023-04-23,E002,Theatre,Pune,Hindi,545,400,5,380.0,131,0.24,49780.0
2023-04-23,E010,Sports,Mumbai,English,904,250,0,250.0,105,0.12,26250.0
